tempo,Vo
1782129992.121,0
1782129992.13,0
1782129992.14,0
1782129992.151,0
1782129992.161,0
1782129992.17,0
1782129992.18,0
1782129992.191,0
1782129992.201,0
1782129992.211,0
1782129992.22,0
1782129992.231,0
1782129992.241,0
1782129992.251,0
1782129992.26,0
1782129992.271,0
1782129992.281,0
1782129992.291,0
1782129992.3,0
1782129992.311,0
1782129992.321,0
1782129992.331,0
1782129992.341,0
1782129992.352,0
1782129992.362,0
1782129992.372,0
1782129992.383,0
1782129992.392,0
1782129992.402,0
1782129992.412,0
1782129992.423,0
1782129992.432,0
1782129992.442,0
1782129992.452,0
1782129992.462,0
1782129992.471,0
1782129992.482,0
1782129992.492,0
1782129992.502,0
1782129992.513,0
1782129992.523,0
1782129992.533,0
1782129992.544,0
1782129992.554,0
1782129992.563,0
1782129992.573,0
1782129992.583,0
1782129992.594,0
1782129992.603,0
1782129992.613,0
1782129992.623,0
1782129992.634,0
1782129992.643,0
1782129992.653,0
1782129992.664,0
1782129992.674,0
1782129992.683,0
1782129992.693,1
1782129992.703,0
1782129992.714,0
1782129992.724,0
1782129992.733,0
1782129992.743,0
1782129992.754,0
1782129992.764,0
1782129992.773,0
1782129992.783,0
1782129992.794,0
1782129992.804,0
1782129992.813,0
