tempo,Vo
1782170363.744,0
1782170363.753,0
1782170363.763,0
1782170363.773,0
1782170363.784,0
1782170363.797,0
1782170363.807,0
1782170363.814,0
1782170363.825,0
1782170363.835,0
1782170363.844,0
1782170363.855,0
1782170363.865,0
1782170363.875,0
1782170363.884,0
1782170363.894,0
1782170363.905,0
1782170363.915,0
1782170363.924,0
1782170363.934,0
1782170363.945,0
1782170363.955,0
1782170363.964,0
1782170363.974,0
1782170363.985,0
1782170363.995,0
1782170364.005,0
1782170364.014,0
1782170364.025,0
1782170364.035,0
1782170364.045,0
1782170364.054,0
1782170364.065,0
1782170364.075,0
1782170364.085,0
1782170364.094,0
1782170364.105,0
1782170364.115,0
1782170364.125,0
1782170364.135,0
1782170364.146,0
1782170364.156,0
1782170364.166,0
1782170364.176,0
1782170364.186,0
1782170364.196,0
1782170364.206,0
1782170364.216,0
1782170364.226,0
1782170364.236,0
1782170364.246,0
1782170364.256,0
1782170364.266,0
1782170364.276,0
1782170364.286,0
1782170364.296,0
1782170364.307,0
1782170364.317,0
1782170364.327,0
1782170364.338,0
1782170364.348,0
1782170364.357,0
1782170364.367,0
1782170364.377,0
1782170364.388,0
1782170364.397,0
1782170364.407,0
1782170364.417,0
1782170364.427,0
1782170364.437,0
1782170364.447,0
1782170364.457,0
1782170364.468,0
1782170364.477,0
1782170364.487,0
1782170364.497,0
1782170364.507,0
1782170364.518,0
1782170364.527,0
1782170364.537,0
1782170364.547,0
1782170364.558,0
1782170364.567,0
1782170364.577,0
1782170364.588,0
1782170364.598,0
1782170364.607,0
1782170364.617,0
1782170364.627,0
1782170364.638,0
1782170364.648,0
1782170364.658,0
1782170364.668,0
1782170364.679,0
1782170364.689,0
1782170364.698,0
1782170364.708,0
1782170364.719,0
1782170364.729,0
1782170364.738,0
1782170364.749,0
1782170364.759,0
1782170364.769,0
1782170364.778,0
1782170364.788,0
1782170364.798,0
1782170364.809,0
1782170364.819,0
1782170364.829,0
1782170364.84,0
1782170364.85,0
1782170364.86,0
1782170364.869,0
1782170364.88,0
1782170364.89,0
1782170364.9,0
1782170364.909,0
1782170364.92,0
1782170364.93,0
1782170364.94,0
1782170364.949,0
1782170364.959,0
1782170364.97,0
1782170364.98,0
1782170364.989,0
1782170364.999,0
1782170365.01,0
1782170365.02,0
1782170365.03,0
1782170365.039,0
1782170365.05,0
1782170365.06,0
1782170365.07,0
1782170365.079,0
1782170365.09,0
1782170365.1,0
1782170365.11,0
1782170365.12,0
1782170365.13,0
1782170365.14,0
1782170365.15,0
1782170365.16,0
1782170365.171,0
1782170365.181,0
1782170365.191,0
1782170365.201,1
1782170365.211,0
1782170365.221,
1782170365.231,0
1782170365.242,3
1782170365.251,6
1782170365.261,12
1782170365.271,14
1782170365.282,19
1782170365.291,27
1782170365.301,35
1782170365.311,43
1782170365.322,54
1782170365.332,65
1782170365.342,75
1782170365.353,86
1782170365.362,97
1782170365.373,111
1782170365.382,124
1782170365.392,134
1782170365.403,146
1782170365.413,161
1782170365.422,172
1782170365.432,183
1782170365.442,195
1782170365.453,206
1782170365.462,216
1782170365.472,226
1782170365.482,236
1782170365.493,246
1782170365.502,252
1782170365.512,260
1782170365.522,265
1782170365.533,270
1782170365.543,275
1782170365.552,277
1782170365.562,279
1782170365.573,282
1782170365.583,283
1782170365.592,281
1782170365.603,278
1782170365.613,278
1782170365.623,275
1782170365.632,271
1782170365.642,269
1782170365.653,265
1782170365.663,261
1782170365.673,255
1782170365.684,248
1782170365.694,244
1782170365.704,238
1782170365.714,233
1782170365.723,229
1782170365.734,225
1782170365.744,220
1782170365.754,216
1782170365.763,215
1782170365.774,211
1782170365.784,208
1782170365.794,208
1782170365.804,209
1782170365.814,208
1782170365.824,210
1782170365.834,212
1782170365.844,216
1782170365.855,218
1782170365.865,222
1782170365.875,227
1782170365.885,232
1782170365.894,239
1782170365.905,246
1782170365.915,255
1782170365.925,262
1782170365.935,269
1782170365.945,281
1782170365.955,290
1782170365.965,299
1782170365.974,308
1782170365.985,316
1782170365.995,327
1782170366.005,335
1782170366.014,344
1782170366.025,352
1782170366.035,359
1782170366.045,367
1782170366.055,375
1782170366.065,382
1782170366.075,388
1782170366.085,393
1782170366.096,396
1782170366.105,398
1782170366.115,402
1782170366.125,403
1782170366.136,404
1782170366.145,406
1782170366.155,405
1782170366.165,404
1782170366.176,401
1782170366.186,399
1782170366.196,396
1782170366.207,393
1782170366.221,387
1782170366.245,385
1782170366.245,380
1782170366.248,375
1782170366.257,369
1782170366.267,364
1782170366.277,356
1782170366.287,353
1782170366.296,347
1782170366.307,343
1782170366.316,341
1782170366.326,334
1782170366.337,331
1782170366.347,330
1782170366.357,327
1782170366.368,323
1782170366.378,323
1782170366.388,323
1782170366.398,322
1782170366.407,323
1782170366.417,324
1782170366.428,326
1782170366.438,330
1782170366.447,334
1782170366.458,338
1782170366.468,342
1782170366.478,347
1782170366.487,354
1782170366.497,359
1782170366.508,367
1782170366.518,373
1782170366.527,379
1782170366.538,387
1782170366.552,393
1782170366.56,400
1782170366.569,409
1782170366.577,416
1782170366.588,423
1782170366.598,429
1782170366.608,435
1782170366.617,440
1782170366.628,446
1782170366.667,450
1782170366.687,455
1782170366.695,459
1782170366.697,462
1782170366.7,465
1782170366.707,465
1782170366.708,467
1782170366.709,468
1782170366.724,467
1782170366.729,467
1782170366.739,465
1782170366.764,465
1782170366.766,462
1782170366.772,457
1782170366.78,455
1782170366.789,449
1782170366.799,446
1782170366.809,440
1782170366.819,438
1782170366.829,434
1782170366.839,429
1782170366.849,424
1782170366.859,419
1782170366.869,414
1782170366.88,410
1782170366.89,406
1782170366.9,402
1782170366.91,398
1782170366.92,395
1782170366.93,391
1782170366.94,390
1782170366.951,389
1782170366.96,389
1782170366.97,389
1782170366.98,387
1782170366.99,390
1782170367,390
1782170367.01,391
1782170367.02,395
1782170367.03,398
1782170367.04,399
1782170367.05,404
1782170367.06,409
1782170367.07,412
1782170367.081,419
1782170367.09,425
1782170367.1,430
1782170367.11,435
1782170367.121,441
1782170367.13,445
1782170367.14,453
1782170367.15,456
1782170367.161,463
1782170367.17,468
1782170367.18,474
1782170367.19,478
1782170367.201,482
1782170367.211,486
1782170367.222,489
1782170367.231,491
1782170367.242,493
1782170367.252,496
1782170367.261,498
1782170367.271,499
1782170367.282,499
1782170367.292,498
1782170367.301,496
1782170367.311,495
1782170367.322,494
1782170367.332,492
1782170367.341,490
1782170367.352,486
1782170367.362,483
1782170367.372,480
1782170367.382,477
1782170367.392,471
1782170367.403,468
1782170367.413,463
1782170367.423,460
1782170367.432,454
1782170367.443,451
1782170367.453,446
1782170367.463,442
1782170367.472,439
1782170367.483,437
1782170367.493,434
1782170367.503,431
1782170367.512,431
1782170367.522,428
1782170367.533,428
1782170367.543,426
1782170367.552,425
1782170367.563,427
1782170367.573,426
1782170367.583,426
1782170367.593,429
1782170367.603,433
1782170367.613,434
1782170367.623,436
1782170367.634,440
1782170367.643,442
1782170367.653,447
1782170367.663,450
1782170367.673,457
1782170367.682,461
1782170367.693,466
1782170367.703,470
1782170367.713,475
1782170367.723,479
1782170367.734,482
1782170367.744,488
1782170367.754,491
1782170367.764,496
1782170367.774,500
1782170367.784,503
1782170367.794,507
1782170367.805,509
1782170367.814,510
1782170367.824,511
1782170367.834,511
1782170367.844,514
1782170367.854,514
1782170367.864,514
1782170367.874,514
1782170367.885,512
1782170367.895,511
1782170367.905,509
1782170367.915,505
1782170367.925,503
1782170367.936,500
1782170367.945,495
1782170367.955,492
1782170367.966,488
1782170367.976,484
1782170367.985,482
1782170367.995,479
1782170368.005,475
1782170368.016,471
1782170368.025,466
1782170368.035,465
1782170368.045,460
1782170368.056,458
1782170368.065,456
1782170368.075,453
1782170368.085,449
1782170368.096,448
1782170368.106,448
1782170368.115,447
1782170368.125,447
1782170368.136,446
1782170368.146,446
1782170368.155,448
1782170368.165,448
1782170368.176,449
1782170368.186,452
1782170368.195,455
1782170368.205,459
1782170368.215,462
1782170368.226,464
1782170368.236,469
1782170368.246,472
1782170368.257,476
1782170368.267,480
1782170368.277,482
1782170368.286,487
1782170368.296,491
1782170368.307,495
1782170368.317,499
1782170368.326,500
1782170368.336,503
1782170368.347,507
1782170368.357,511
1782170368.366,514
1782170368.376,515
1782170368.387,518
1782170368.397,519
1782170368.407,520
1782170368.418,520
1782170368.428,520
1782170368.438,520
1782170368.448,520
1782170368.458,518
1782170368.468,516
1782170368.478,515
1782170368.488,513
1782170368.497,510
1782170368.508,507
1782170368.518,505
1782170368.528,502
1782170368.537,497
1782170368.548,495
1782170368.558,491
1782170368.568,488
1782170368.578,483
1782170368.588,480
1782170368.598,478
1782170368.608,474
1782170368.619,472
1782170368.628,472
1782170368.638,468
1782170368.648,466
1782170368.658,464
1782170368.668,462
1782170368.678,459
1782170368.688,460
1782170368.698,459
1782170368.708,462
1782170368.718,461
1782170368.728,462
1782170368.738,462
1782170368.749,463
1782170368.759,466
1782170368.769,467
1782170368.779,470
1782170368.79,472
1782170368.799,476
1782170368.809,478
1782170368.819,481
1782170368.83,483
1782170368.839,486
1782170368.849,488
1782170368.859,494
1782170368.87,497
1782170368.879,501
1782170368.889,504
1782170368.899,506
1782170368.91,510
1782170368.92,514
1782170368.93,515
1782170368.94,516
1782170368.951,519
1782170368.961,520
1782170368.97,520
1782170368.98,521
1782170368.99,521
1782170369.001,521
1782170369.01,522
1782170369.02,521
1782170369.031,521
1782170369.041,520
1782170369.05,517
1782170369.06,516
1782170369.071,513
1782170369.081,512
1782170369.09,509
1782170369.1,504
1782170369.11,500
1782170369.121,499
1782170369.131,496
1782170369.14,493
1782170369.151,491
1782170369.161,487
1782170369.171,484
1782170369.18,481
1782170369.19,478
1782170369.201,478
1782170369.211,475
1782170369.22,473
1782170369.231,472
1782170369.241,469
1782170369.251,470
1782170369.261,468
1782170369.272,469
1782170369.282,469
1782170369.292,470
1782170369.302,469
1782170369.311,471
1782170369.322,471
1782170369.332,473
1782170369.342,476
1782170369.351,476
1782170369.362,478
1782170369.372,479
1782170369.382,483
1782170369.391,486
1782170369.402,488
1782170369.412,491
1782170369.422,495
1782170369.433,499
1782170369.443,500
1782170369.453,504
1782170369.463,508
1782170369.473,509
1782170369.483,511
1782170369.493,513
1782170369.503,514
1782170369.513,517
1782170369.523,520
1782170369.533,520
1782170369.543,520
1782170369.553,521
1782170369.563,520
1782170369.573,521
1782170369.583,521
1782170369.593,521
1782170369.603,518
1782170369.613,519
1782170369.623,515
1782170369.633,515
1782170369.644,511
1782170369.653,511
1782170369.663,509
1782170369.673,505
1782170369.683,504
1782170369.693,501
1782170369.703,499
1782170369.713,494
1782170369.724,493
1782170369.733,492
1782170369.743,488
1782170369.753,486
1782170369.764,484
1782170369.774,481
1782170369.784,480
1782170369.794,478
1782170369.805,478
1782170369.815,476
1782170369.824,474
1782170369.834,475
1782170369.847,474
1782170369.855,476
1782170369.864,472
1782170369.875,474
1782170369.885,474
1782170369.895,476
1782170369.904,478
1782170369.914,478
1782170369.924,480
1782170369.935,482
1782170369.945,484
1782170369.955,486
1782170369.966,489
1782170369.976,490
1782170369.986,493
1782170369.995,495
1782170370.006,498
1782170370.016,500
1782170370.026,502
1782170370.035,506
1782170370.046,508
1782170370.056,510
1782170370.066,512
1782170370.075,514
1782170370.086,514
1782170370.096,518
1782170370.106,519
1782170370.115,518
1782170370.125,519
1782170370.136,519
1782170370.146,518
1782170370.156,519
1782170370.165,519
1782170370.176,520
1782170370.186,518
1782170370.196,517
1782170370.206,515
1782170370.216,513
1782170370.226,512
1782170370.236,508
1782170370.245,507
1782170370.256,506
1782170370.266,503
1782170370.276,499
1782170370.286,498
1782170370.297,495
1782170370.307,495
1782170370.317,493
1782170370.327,490
1782170370.337,487
1782170370.347,485
1782170370.357,484
1782170370.367,484
1782170370.377,481
1782170370.387,480
1782170370.398,479
1782170370.407,480
1782170370.417,479
1782170370.427,479
1782170370.437,480
1782170370.447,478
1782170370.458,480
1782170370.468,480
1782170370.478,482
1782170370.489,483
1782170370.499,484
1782170370.508,486
1782170370.518,487
1782170370.528,490
1782170370.539,491
1782170370.548,494
1782170370.558,497
1782170370.568,499
1782170370.578,500
1782170370.588,502
1782170370.598,504
1782170370.609,505
1782170370.619,508
1782170370.628,509
1782170370.638,511
1782170370.648,512
1782170370.658,514
1782170370.669,515
1782170370.678,518
1782170370.688,516
1782170370.699,518
1782170370.709,518
1782170370.718,517
1782170370.728,516
1782170370.738,516
1782170370.752,516
1782170370.768,516
1782170370.779,516
1782170370.788,514
1782170370.79,513
1782170370.8,512
1782170370.809,509
1782170370.82,507
1782170370.831,506
1782170370.84,504
1782170370.85,502
1782170370.86,499
1782170370.87,496
1782170370.88,495
1782170370.889,493
1782170370.899,492
1782170370.91,490
1782170370.92,487
1782170370.929,487
1782170370.939,487
1782170370.95,484
1782170370.96,484
1782170370.97,482
1782170370.98,483
1782170370.991,480
1782170371.001,483
1782170371.012,483
1782170371.02,481
1782170371.031,483
1782170371.041,482
1782170371.051,484
1782170371.06,485
1782170371.071,486
1782170371.081,489
1782170371.091,489
1782170371.1,491
1782170371.111,491
1782170371.121,495
1782170371.132,496
1782170371.14,499
1782170371.151,501
1782170371.161,502
1782170371.171,504
1782170371.182,505
1782170371.191,508
1782170371.201,510
1782170371.211,512
1782170371.221,512
1782170371.231,513
1782170371.241,513
1782170371.251,513
1782170371.261,514
1782170371.27,517
1782170371.281,517
1782170371.291,517
1782170371.301,517
1782170371.312,515
1782170371.322,516
1782170371.332,515
1782170371.342,513
1782170371.353,512
1782170371.362,511
1782170371.372,509
1782170371.383,506
1782170371.393,505
1782170371.402,505
1782170371.412,504
1782170371.422,501
1782170371.433,500
1782170371.442,498
1782170371.452,497
1782170371.462,494
1782170371.472,493
1782170371.483,492
1782170371.493,490
1782170371.503,490
1782170371.514,487
1782170371.524,488
1782170371.533,487
1782170371.543,484
1782170371.554,484
1782170371.564,484
1782170371.573,485
1782170371.583,485
1782170371.594,483
1782170371.604,485
1782170371.613,485
1782170371.623,483
1782170371.634,487
1782170371.644,488
1782170371.653,490
1782170371.663,491
1782170371.673,492
1782170371.684,494
1782170371.694,496
1782170371.703,497
1782170371.714,499
1782170371.724,501
1782170371.734,502
1782170371.743,503
1782170371.754,504
1782170371.764,505
1782170371.774,506
1782170371.784,508
1782170371.793,512
1782170371.804,511
1782170371.814,513
1782170371.824,513
1782170371.835,515
1782170371.845,514
1782170371.855,515
1782170371.865,514
1782170371.875,513
1782170371.885,512
1782170371.895,512
1782170371.905,511
1782170371.914,512
1782170371.925,511
1782170371.935,509
1782170371.946,506
1782170371.954,507
1782170371.965,507
1782170371.975,505
1782170371.985,501
1782170371.995,501
1782170372.006,499
1782170372.016,498
1782170372.026,495
1782170372.036,495
1782170372.046,493
1782170372.056,492
1782170372.066,491
1782170372.077,488
1782170372.086,490
1782170372.096,489
1782170372.106,489
1782170372.116,488
1782170372.126,485
1782170372.136,487
1782170372.146,487
1782170372.156,486
1782170372.167,487
1782170372.176,488
1782170372.186,489
1782170372.196,490
1782170372.207,488
1782170372.216,491
1782170372.226,491
1782170372.236,493
1782170372.247,495
1782170372.256,494
1782170372.266,495
1782170372.276,497
1782170372.287,498
1782170372.296,500
1782170372.306,503
1782170372.316,502
1782170372.327,503
1782170372.337,506
1782170372.347,505
1782170372.357,508
1782170372.368,508
1782170372.378,508
1782170372.387,508
1782170372.397,510
1782170372.408,510
1782170372.492,510
1782170372.504,511
1782170372.504,512
1782170372.504,512
1782170372.506,511
1782170372.507,511
1782170372.507,511
1782170372.507,510
1782170372.507,508
1782170372.511,508
1782170372.518,507
1782170372.529,507
1782170372.549,505
1782170372.55,503
1782170372.558,502
1782170372.568,501
1782170372.579,499
1782170372.589,498
1782170372.598,498
1782170372.609,496
1782170372.619,496
1782170372.629,495
1782170372.638,492
1782170372.648,492
1782170372.659,492
1782170372.67,490
1782170372.678,491
1782170372.688,491
1782170372.699,490
1782170372.709,489
1782170372.719,489
1782170372.729,489
1782170372.739,490
1782170372.749,490
1782170372.759,490
1782170372.768,489
1782170372.779,489
1782170372.789,491
